"city_name","hotel_name","hotel_star","review_reviewername","review_reviewerloc","review_quote","review_text"
"Lombok","7SEAS Cottages","3","Marcin_cm","
Bydgoszcz
","Nice time on Gili air","Good hostel on gili, very helpful staff with housekeeping even for backpackers. Pretty simple but for me was completely ok I don't need much. Good value for money. The only thing which could be improved that is a wi fi could be a bit faster and ac in dorms but res was perfect for me :)"
"Lombok","7SEAS Cottages","3","Johanna R","
","Go somewhere else","This hostel was recommended to me as a ""cheap and comfy catch"" but please don't jump for the price - there's no breakfast included, there's no AC, and I was very glad not to have hit my head on the very ill-constructed bunk bed situation. Also happy I didn't suffocate during the night due to the ABNORMAL stink of the whole room. Don't get me started on the (moldy) showers (whose doors you can't close properly) and try not to fall off the toilet seats - they're not exactly stable. I'm nobody travelling in luxury, I lived in a desert yurt for a month, but this hostel is definitely not worth the money."
"Lombok","7SEAS Cottages","3","Екатерина А","
","Feels like home","I loved the 7Seas dive-team, these guys are truly amazing! We stayed for a week on Gili Air and from the very first day we became like one big family, diving and hanging out together. The team is international, so guys can speak french, german and even a bit russian! So if you came to Gili Air for a good dive, this dream-team is a main point to choose 7Seas. You can book a dorm or a private bungalow. Some of our new friends who lived in the dorm had problems with the roof during rain. We didn't meet such troubles staying in nice bungalow. Bungalow has its own yard with table and couch, one spacious room with comfy king-size bed, a table, closet, many sockets (enough for 2 constantly demanding recharging iPhones, mosqito repeller and power bank). Shower and toilet are on the back yard with stone wall and skylight between the wall and the roof. Remember that water should be almost fresh, maybe just a bit salty, and if you feel salt don't hesitate contacting the reception. The hotel has really good breakfast, and it's truly precious feeling having your fresh juice or morning coffee laying in gazebo and looking at the sea. The beach line is just the same as in nearly all nearby hotels, not very wide, but clean (hotel service cleans their part of the beach). You definitely must rent snorkeling gear, because at about 10 meters from the shore there's a really good home reef. Hotel's pool is a nice one, especially when it's hot. Pool is surrounded by beautiful blossoming trees, it's a wonderful place to relax between morning diving and daily snorkeling.I truly love Gili Air and wish to come back one day, and 90% of this love is provided by the 7Seas!"
"Lombok","7SEAS Cottages","3","stefaniewu w","
Vienna, Austria
","honey moon","We spent three nights of our honeymoon vacation at 7SEAS and loved it. It's a beautiful location, very clean cottages and at our arrival decorated with flowers in a very sweet and delightful way. Our cottage had an open-air bathroom which we enjoyed a lot. The people working at 7SEAS were all extremely friendly and helpful. The food in the restaurant at the beach served delicious breakfast to us with a breath-taking view over the island and in case of bad weather the waiters delivered to our room."
"Lombok","7SEAS Cottages","3","Stephanie4567","
Sweden
","Bedbugs!","All I have to say about this place is BEDBUGS! We were bitten really badly during the night, and on the following morning I saw old dead bedbugs lying around the bed (we slept on one of the double bed mattresses on a loft in a dorm). When we informed the reception, she just smiled and let us change rooms, it was clearly that they knew about the bedbugs problem, but don't do anything about it! The tap water is salt water, not even filtered salt water as some places on gili t had. Was disgusting just brushing our teeth in it. Would not stay here again,"
"Lombok","7SEAS Cottages","3","viva-sabata","
Palmer, Alaska
","Average at best","While they are adequate, located well, clean, and a good budget option, they're are better places to stay on Gili Air that are comparable in price.We had no towels in the bathroom the first day. The AC in the family cottage loft was inadequate (would only get temp down to 24C), no blankets for the lower cottage despite multiple requests, brackish water in shower although they claimed it was fresh water, and on the last day there was no water in the bathroom. We had to argue for a refund for the last night (we left a day early due to no water - read - no functioning toilet). It was like pulling teeth to get any money back, which they finally did. Oh yeah, there was a full moon beach party across the street on the second night that they didn't bother disclosing upon check in, but did send a flyer out the day of saying that they were not responsible for the noise!On the plus side they have a good breakfast included in the room rate with very attentive restaurant staff."
"Lombok","7SEAS Cottages","3","shaiva","
Berlin, Germany
","good place to stay, nice, clean, cheap","it is a simple, but nice dorm for 4 people, shared bathroom, everything is clean, rooms a bit dark, but ok, breakfast not included, but for that price you can't expect a breakfast, breakfast can be taken in the restaurant nearby"
"Lombok","7SEAS Cottages","3","__Kirk_G__001","
Stockholm, Sweden
","Reasonable stay at a great price","We stayed in the backpackers hostel section of 7SEAS. The price was excellent. The room itself was divided into two bunk beds on the floor and a loft with a double bed where we stayed. Nothing fancy, but the room and bathrooms were in good condition. The heat was an issue, as there were two fans for the bunk beds but nothing in the loft section, and it was sweltering. I would actually recommend sleeping in the bunk beds because of this, even if you are a couple. The pool is good, but the advertised gym was not open. If you want to modify your accommodation setup upon arrival (and the change is technically possible), you will have better luck speaking with the manager than the reception."
"Lombok","7SEAS Cottages","3","chocs77","
Moscow, Russia
","over priced","after having no return emails i decided to just go there and check in. staff are very friendly but typed in wrong price on calculator. after all that hassle and even not getting picked up from boat terminal after they said they where i as pretty happy cause its my holiday. checked in room and air con does not work right, 4 hours later and room is a sauna.Bathroom has no soap or shampoo.... 90 AUS a night really not worth itif you decide to stay here please rethink, im an easy person to please but when a resort doesnt give a damn while there boss is in Paris... makes you think"
"Lombok","7SEAS Cottages","3","solochicktraveller","
Bangkok, Thailand
","V nice cottages but slow cafe service and overpriced accommodation","Stayed here for 5 nights in December for 790 IDR a night (£40) over Xmas. While not expensive in itself it's also not cheap for Gili Air - I realised this after doing a walkaround the island and wished I hadn't paid for 5 nights upfront as I saw places for £30 and even less £20ish which I liked. And the only places more expensive were significantly nicer. The actual cottages are lovely - spacious, cool, air-con and fan with dresser, wardrobe, huge bed with mozzie net, plenty of power points. Can't fault the cottage at all. Outdoor bathroom nice, good hot shower, but they should sort out the rusty loose tap fittings, fit a nicer toilet and provide a hand towel to match quality of the room (and price). There is a porch outside with daybed and table with chairs. Should put cushions on daybed to make it more inviting. Not a place to really meet people as cottages very private with a gate and bamboo wall - great if you want that amount of privacy of course. Breakfast was good but EVERY day, I waited ages for someone to come and give me the menu. Happened to everyone I spoke to. The cafe, which is open to non-guests too, has a great setting for sunset but never that busy - probably because of the service! Always tons of staff milling about laughing etc, very nice people, but really not on the ball. As a solo female traveller, I was also asked twice by male hotel staff if I was 'sleeping alone that night' - and not in an innocent, badly-phrased way i.e. meaning 'are you travelling alone'. I didn't feel threatened by it but at same time, while I expect that from barmen, street traders etc, not from the hotel staff who should be trained to not say things like that, Both times out of context too - not at the bar while socialising etc. Once when guys came to fix air-con and once at around 11pm when my wifi code had expired and I went to a very dark reception to get a new code. The wifi itself is good but you get a code which is valid for 24 hours. It's a bit of a pain having to remember when you started it etc esp as I had a laptop and a phone, and sometimes the codes seemed to expire early while one seemed to go on for more than 24 hours. Again for the price, I'd expect a better wifi system for guests. Location is good, 5 min walk from harbour at beginning of main east coast strip (lively but not crazy unless Paradiso are having a party in which case 7 Seas warns you!) but I preferred the strip to the northeast which is still close enough to the busier section or even on the northwest and west, though they are quieter areas. All in all, it's a nice place to stay, location worked for me as a solo traveller, I did feel safe there, but there really are better, nicer and cheaper places on Gili Air."
"Lombok","7SEAS Cottages","3","ShazMor","
Adelaide
","Can I give it zero stars?","You could write a novel about how bad this place is. It would be a comedy. Here is a quick recap since I already wrote a novel length review and it got lost before I was able to post it. So here we go again!Rented a deluxe cottage/bungalow with my friend an her mom. They got the big bed with a mosquito net, I got the extra bed, no net. The windows on the doors in this room are slatted and open to the outside permanently so when I go to bed, I am instantly eaten alive by mosquitos. So I head to the front desk for a fan. Easy enough. Not so fast...The guy working at the front desk is in outer space when I explain my situation and ask for a stand up fan. He just stares at me for a minute then ask, 'Do you really need a fan?' Yes. Ok, so he goes and asks the manager who is a young guy working in the cafe. Manager says I already have a stand up fan in my room. I say I don't. Desk guy says he wants to check my room. Okkkaaay. We get to my room and this is when I really start to wonder about this guy. He is looking for a stand up fan. He checks the closet. Fair enough. Then he checks under the bed. Kinda weird. Then he checks under my backpack and moves around my friends mom's laundry. Obviously not under our laundry. Then he picks up a glass of half drunken old juice sitting on the shelf and asks if I am done with it (I assume he means to take it back to the kitchen) and when I say yes, he drinks the rest and puts the empty glass back. Wow. Anyways to make this story a lot shorter the guy goes back to his manager, manager says I can't have a fan, I say I want to talk to the manager, he refuses to speak directly to me even though he speaks English and will only speak through the desk guy to me (because I am a woman???). Finally I loose it because we are paying a ridiculous sum (something like $75 USD a night) to stay here and I can't even sleep. I have a fan in thirty seconds.Second. Dive shop. I came to 7Seas to dive. I pop in the dive hop on the first day to check out dives for the next day. There are a bunch of workers hanging out in the shop, no one can tell me what dives are happening the next day, tell me to come back at 5pm. Back at five, lots of people sitting around still, tell me to come back at 6, not sure what dives will be the next day. Ok. Come back at six: 'Sorry, we're all booked now!' Really??? Ended up diving with Manta. They were great.Third. Breakfast. Ha to be at Manta to dive at 8:30am. Ordered my breakfast from the 7Seas Cafe at 7:40. Didn't get anything (not even drinks) by 8, went to check on everything and explain that I had to dive soon. The staff just stared at me blankly. 8:10 still nothing. I am freakin out at this point because I don't want to miss my dive and I don't want to dive on an empty stomach. 8:20 breakfast arrives and is cold (!!!), 8:27 juice appears. Yikes.This place seems like a place that is past it's prime. Maybe great once but now is just kind of a joke."
"Lombok","7SEAS Cottages","3","Stuart S","
London
","Great diving, average hostel","We stayed in the backpackers here and we found that the elevated platform with the double bed was way too hot, the wifi did not connect most of the time and we found the few dealings with the staff to be quite hard work, the service in the cafe was terrible - they didnt know the price of things and often forgot drinks but hay that is island life! The dive centre however is excellent we could not have ask for more from the staff, we did 3 great dives and we will be back in the future. Our DM's were great, i would like to thank Ifan, Mika & Fabian."
"Lombok","7SEAS Cottages","3","Stefanie d","
Leuven, Belgium
","7seas","The staf are Kind people and helpful.We stayed at the dorm/rooms for 4 people for 4 nights. nice price and they cleaned every day.The water of the showers is smelly but that's something you have on the whole island. The pool was oke, the filter was broke when we were there but it's nice and already repaired."
"Lombok","7SEAS Cottages","3","Patopico","
","Great value when split with friends","Stayed in a cottage with 2 other friends. There were nice enough to bring in an extra bed. We were hoping for a better price during low season but wasn't able to haggle them down much. That being said 700,000/ night split 3 ways was well worth how great the cottage was. Aircon worked well, beds were comfy and it was clean. Open air bathroom was the highlight. Internet was mediocre and it was dark in the cottage unless you had the door open. Great location. Beach in front of property was pretty rocky but it was just a short walk to the best beach (in front of scallywags). Overall a good choice."
"Lombok","7SEAS Cottages","3","mibial","
San Juan del Sur, Nicaragua
","Worth every penny","After a cancellation we managed to book one of the cottages for 2 nights and were not disappointed. The cottage was spacious, clean and had a lovely bathroom under the stars outside. We didn't mind that the shower was salt water at times as it fitted in with a beautiful ambiance. Breakfast was provided across the road overlooking the sea and was more than sufficient for our needs. As the cottages are opposite a bar it could have been extremely noisy...luckily the main party night was happening at another bar further up the road so I suppose we were fortunate. All of the staff were extremely helpful and made our stay most memorable."
"Lombok","7SEAS Cottages","3","Sharsc","
Sydney, Australia
","Mostly perfect -beware the nightly 'duff' parties","7Seas is lovely accommodation. The rooms are comfortable and spacious , bathrooms gorgeous. Yes somedays we had salt water and some days fresh water but heck we were on an island with limited fresh water. The fan in room 4 didn't work, the zircon worked too well - a bit of a dilemma but not enough to spoil our bit of paradise. It is nice to have the little enclosed area around the bungalows but please get some vegetation happening quickly 7Seas- they are so bare and it would be great to sit in a 'garden'. Bed was very comfortable and cannot fault the cleaning.breakfasts were fine and it was wonderful to sit by the ocean and relax into the day. There was a good choice of breakfasts for everyones taste and lombok coffee was great. Evening happy hour cocktails were good too!Staff were not overly interested in us as we weren't diving but thats ok with us as we wanted some space after a buy time at home. If we needed something we only had to ask. Internet was good though getting a passcode every few hours was a drag. It did work well and overall -hey we managed :) We had an almost perfect time at 7SEAS except for the 3 nights out of 7 when we didn't get to sleep until after 5.00am due to duff parties at nearby cafes and a wedding in the restaurant directly opposite our room. None of these of course are 7Seas doing as such but as everything is so close together on this part of the island it is an issue- and we were there at the end of season so I can only imagine what it is like at peak season! We did notice just how much the accommodation had spread around the island in the 2 years since we last visited - it will soon be too crammed for the escape that people look for."
"Lombok","7SEAS Cottages","3","tylerwein","
","Stayed while diving","We stayed here while diving back in April. The accommodations are nothing spectacular but we did not expect them to be. The loft bed in the dorm can get quite warm, as there is not a lot of circulation. Cheap and convenient."
"Lombok","7SEAS Cottages","3","SvenMl","
Ho Chi Minh City, Vietnam
","Affordable dorms on Gili Air","One of the few places that offer dorm rooms on Gili Air. Best price on the island at 70.000 a night.Dorms are clean and the area is cleaned regularly. On the downside, if you want to extend your stay in the morning there is a chance you have to change beds because ""your bed is booked for that night"". In 4 nights I slept in 4 different dorm rooms.One of the dorm beds had a bed bug problem (dorm 5, lower bed), the other three were safe.Friendly and accommodating staff. Includes towel and gym facility."
"Lombok","7SEAS Cottages","3","dhboden","
Auckland Region, New Zealand
","Fantastic accommodation","We LOVED our stay at 7 seas. Gili Air is definitely the island to stay on. We booked a cottage which cost quite a lot, but was worth every penny.The room was large, comfortable, great A/C and a really cool 'outdoor' bathroom.Our only complaint was the service at the 'Garden Cafe' for our included breakfast. The staff weren't very attentive. We only ate there for the free breakfast and ate at much better places nearby for our other meals.We also booked in at the Diving Centre and learnt to dive which was AMAZING."
"Lombok","7SEAS Cottages","3","LMW83","
Leeds, United Kingdom
","Dirty glasses and smelly water","We booked in here for two nights in one of their cottages. The location is lovely and very convenient right next to the beach, but then so is most accomodation on Gili air. The bathroom is very large and looks impressive, but the water coming from the shower was really foul smelling. I know fresh water is not in abundance on the gilis, but we stayed in 3 other places during our time there and didn't experience this problem anywhere else. Also when we went for breakfast, the coffee mugs and glasses for water were really filthy. We didn't use them and we skipped breakfast the next day and we were worried about the general hygiene of the place. We're not fussy travellers and don't expect 5* luxury when somewhere like the Gilis, but in comparison to our other stays there, it was very poor."
"Lombok","7SEAS Cottages","3","André J","
Copenhagen, Denmark
","Great backpacker stay","Their 80.000 a night offer for backpackers is probably the cheapest accommodation on the expensive (than average Indonesia) island which offer you a great bed with fan and bathroom! Minus is the dirty floors, lousy wifi and no kitchen for guest use."
"Lombok","7SEAS Cottages","3","Cnblack","
","Great place!","These cottages are lovely! So big and spacious! Very clean and the staff come and clean your room every day and give you new towels! The bed was comfy and had a lovely net that hung from the roof over the bed. The bath room is cool open plan with high roof top. Really good location just turn left out of you cottage and it's not long until the beach restaurants start! The restaurant opposite is linked with the cottages and that's where you have breakfast! Breakfast is awesome a right feast! The food here was the best we had the whole time we where on gili air and we tried quite a few places! Definitely recommend this place for any one, family's, couples and friends! There's is also a pool here but we never went in it or even saw it we was in the sea a lot."
"Lombok","7SEAS Cottages","3","Lili S","
London, United Kingdom
","Decent room for the price but swelteringly hot!","We stayed in a 4 person room in the 7 Seas Hostel which was really nicely clean and tidy, and the shared loos, sinks and showers were plentiful (but are sea water not fresh water). The 4 person room was a steal at 300k. We had access to the 7 Seas pool which we look advantage of and decent wifi throughout, though you did have to keep logging on to the network with the code provided.The shared room had fans rather than aircon and when we got in to the room that night it was absolutely swelteringly hot, which the fans did little to help until we decided halfway through the night that we should open the door for it would be better to be bitten by mosquitoes than not get a wink of sleep due to the heat. My advice would be to load up on insect repellent and put on a coil and have to door open at night. Apart from this, definitely recommend."
"Lombok","7SEAS Cottages","3","Régis D","
Paris, France
","Perfect!!!","The 7seas is really perfect : the new cottages are great : big and comfortable bed, there are big shelves to spread all you stuff on. The Garden Café just across the street offers great food (you must try their fried rice for breakfast!!) and the dive center is professional, friendly, well equipped and has good boat. We wished we could stay more..."
"Lombok","7SEAS Cottages","3","Rakafet","
Singapore, Singapore
","vacation in Gili air","Stayed here for 3 nights for my diving holiday, it has it's dive centre which can tave care of my diving needs.LocationShort 5mins walk from the ""Ferry Terminal / harbor"" of Gili Air.The cottage is like 15 m away in front of the beach so very good access to the water.RoomMmmmh basic facility, hot water need some art to control, and the fresh water tasted salty.Lighting in the room can be improve as it only lights up the area around the bed.Oh bring your shower gel or soap and make sure the water is hot enough to clean yourself.DivingThe dive center has good dive master and the equipment are in good condition which makes your diving experience enjoyable.The dive boat is well and comfortable so the trip around the water was good with the ""Sun desk"" on top.CafeThere is a garden cafe opps the cottage, there are improvement needed in term of service but there is a French lady there to help out and pushing the staff to get things moving..Is a good place to sit, rest, read a book or simply enjoy the beautiful view of Gili BeachBut there are a few choices around like Neverland has nice set up there you can sit and enjoy the view of the seas"
"Lombok","7SEAS Cottages","3","MichaelKonon","
Moscow, Russia
","Great place!! (but the breakfast service has to be improved!)","Stayed 12 nights at this place and found that very good really. The location is great, just around 3-4 minutes walk from the main beach, close to the most restaurants and bars and the Ocean Club Bar, which shows movies on the beach in the evening)). We liked the spacious bungalow we had (bungalow #2), the fenced own territory gives some special feeling of some own piece of land)), we didn't see that in other bungalows/hotels on the island. The terrace is big and has a nice and cosy little sofa, it was nice to relax there in the evenings. Also there's a big round table near the terrace with several chairs, but we found that useless, as it's much better to sit on the terrace and have a drink there. So the tipp to the hotel management - put some small tables at the terrace sofas, that was what we missed a bit. The rooms were cleaned regularly and the bedding was changed in the right time. We liked that and decided to leave a little present to the cleaning stuff. The staff was great and very helpful with organizing the transfers to and from lombok airport at the adequate prices. The one thing which deserves critics is the brekfast in the Garden Cafe. This was a total mess, I think due to the young and untrained staff of the Garden Cafe. The time difference between the baguettes and the coffee can be up to 15 minutes, orders taken with mistakes. Mistakes at every table, not only at ours. Staff just says, ""sorry, yeah"" and doesn't consider it to be a problem, some even go flirting with each other, so they are afraid of nothing really ))).Also If you chose 1 breakfast set which didn't include the little box of jam you get that damned little jam box for extra fee only. If you want to combine your brekfast set with some other (paid) items from other sets - you have to explain that twice or thrice to the staff and hope they don't forget that. The french manager girl Marie tried to organize the staff to make their work properly, but I had the feeling they aren't afraid of her or don't pay much attention.Our advice: either outsource the breakfast to some other cafe or hire a staff trainer (like Villa Karong) in order to improve the breakfast service."
"Lombok","7SEAS Cottages","3","McKittyKat","
","Nice place !","Very nice place close to the beach an a bunch of restaurants.Unfortunatel the cheap dorma that we stayed in werent air conditioned, but it was still okay. Just the water in the showers was salty, a little less than the sea :DAnyways, you can have a good time here !"
"Lombok","7SEAS Cottages","3","Callum S","
Edinburgh, Scotland, United Kingdom
","Good but little vibe","Nice hostel (?) with clean shared rooms. Sadly since it's part of a bigger hotel there is little to no atmosphere and no real communal space, making meeting people harder! Can't comment on the cottages cause I was in the hostel, but worth a look if gili backpackers is full!!"
"Lombok","7SEAS Cottages","3","kopite85","
Perth
","Only if you like doof doof","Nice room, but air con is very ineffective, especially when the sun has been beating down on the room all day.Room was clean, spacious and comfortable but very very noisy. A bar less than 100 meters away hold regularly - at least twice a week- doof doof parties that go on until at least 5am. This, along with the hot room make it very hard to sleep.Having to go the the reception to get a new wifi password every morning is a pain, especially as other resorts provide free wifi for the duration of your stay.Service at the restaurant was ok, nothing special, far too busy talking to each other to serve guests.I would not stay here again."
"Lombok","7SEAS Cottages","3","Britindian2013","
Singapore, Singapore
","Good Stay","We are a family with 2 children 13 and 8. We stayed in June 2014 for 12 nights in the family cottage. We chose to stay here as we all wanted to do diving courses and preferred a resort with its own dive centre. Generally, it was a good stay (coming from a well-travelled family). Pluses:1. Good location despite the resort being across the road. It is only a narrow strip of mud road that adds to the character. Could not snorkel easily though because of all the boats around. Loved the little gazebo like huts on the beaches with cushions/beanbags.2. Spacious, value for money rooms. Clean enough. Don't expect frills! Expect a rustic charm and you won't be disappointed. It is only a 3star resort but delivers well provided you don't expect 5 or 4 star treatment. 2. Food portions and quality were good, especially local cuisine.3. Dive centre was professional and honest. They informed that we had been overcharged and returned money! My husband and son did their rescue diving course and found the Instructor, Cecil superb. (guessing she is a free-lancer though!).4. Front office staff were friendly and helpful. But the restaurant staff take the cake. Special thanks to Rehman and the twins, Desi and Yuni. Rehman was very good with young children.5. Despite all the criticisms here, found WiFi connection to be fantastic in almost all places in the resort. We had the same password, one for each device (5) all through our stay, except last day.6. Of our 12 nights, only two nights were noisy. 7. Most of the times, towels were changed and in abundance. Couple of days they were not, despite us putting them on the floor. they were hung again by housekeeping for re-use. When questioned, they explained that their laundry was delayed from Lombok. But, kept their word and delivered the towels in the afternoons.Negatives:1. Mixed feelings about the dive centre staff. Professionalism quotient is high but friendliness is not. Found a couple of their comments bordering racism (this was on our first meeting). Same attitude after a week could be construed as friendly, but at first meeting joking about a particular country's mannerisms is insensitive. 2. If you are not diving, then you can forget family fun. It's not like in Bunaken were, two members could dive and two members could snorkel with a guide. Here,while, my hubby and son were diving, my daughter and myself were made to feel like the fifth wheel. They struggled to find a snorkel guide for us, except for once, despite us having specifically requested for it at the time of booking (and it was confirmed as well in email!). Having booked 12 nights here thinking that they would be beginner friendly and kid friendly seemed a big mistake.3. My daughter and myself went to 3W Dive next door who seemed very friendly towards beginners. I was going....""so much for staying in a resort with dive centre for 12 nights thinking we would be treated well if not special"". 4. To go to the family cottage, we had to go past the staff quarters. The staff call out to you saying Hi and when you replied with a hello......you would get a continuous ""how are you....good day....etc...."" With the other staff heckling and cracking jokes in Indonesian. You can sense the ridicule which they assume would not be evident. After two days and stern talking to them, it didn't happen again. Unlike the front office and restaurant staff, these guys need some training in attitude towards customers.5. If not for the initial hiccup with the Dive Centre and the attitude of the staff near the staff quarters, I would have given this resort 4 out of 5 ( also didn't like the mossy, slippery patches around the pool.)"
"Lombok","7SEAS Cottages","3","Paul p","
Whangarei, New Zealand
","Great spot to relax","We stayed in one of the cottages which was a great place to stay. Rooms are good and location is central to lots of restuarants. Just across road from the beach. Breakfast was basic. Would look to stay here agian but might look for a slightly more secluded spot as these rooms are right on the road around the island."
"Lombok","7SEAS Cottages","3","Denise L","
Sydney, New South Wales, Australia
","Warning all night doof doof","Nice bungalows but be warned! A bar just a few doors down hold all night, yes all night (finish 5am) very loud doof doof music parties every Monday night and at other times if there's a birthday or other celebration to be had. Don't expect to get much sleep those nights, a major risk for those scuba diving the next day. Power outages were annoying as was the need to collect a new wifi password from reception (down the road) every morning. Bathrooms could do with a good clean/gurny. Apart from those issues, the rooms were nice, comfy large bed, well kept, nice friendly staff and close to the dive shop, restaurants etc. Would stay again if not for the all night parties as above."
"Lombok","7SEAS Cottages","3","arcteryx11","
Singapore, Singapore
","Spacious bungalows!","Nice spacious rooms and bathroom. Lots of power points for charging your electronics. We were informed of possible loud music from nearby pubs but that didn't bother us. Love the sun bed on the balcony and the privacy of the rooms. Clean beds. A little dark in the room at night but we could still see. Hot water was hot enough"
"Lombok","7SEAS Cottages","3","Imane A","
","Overall Good","Bungalow is cute, but need to improve room service, cleaning was not well done!People are nice and helpfull, only one issue with Wifi password that change every hour :sThe Diving instructor are amazing! special thanks to Diving team :)"
"Lombok","7SEAS Cottages","3","Rivsky","
Ottawa, Canada
","not great","Stayed here because it was cheap and I'm solo travelling. My first night I stayed in a dorm room that had 3 beds- fans for only 2 of them. Their was no fan for the top bunk bed which should be illegal, it was so unbearably hot. They also don't have a common area. Staff are friendly and helpful though."
"Lombok","7SEAS Cottages","3","Delphine i","
Taverny, France
","Do not stop there !","The only good thing is the location. A terrible value for money! It is way too expensive for the service.This place is old and the owner didn't have the idea to renovate the rooms for example the balcony has a lot of holes.The bathrooms are disgusting, you don't even think to touch the faucet and the sink, there was a lot of limestone and moisture. The ground was also bad. The water of the shower did not flow and it was hard to get some hot water. The fact is you don't need hot water in the Gili but when it is included in the price, you expect it to work well. We had 2 bungalows, and each was the same problem. So we came and ask to the staff & the owner, they came and try to fix the problem but they didn't solved it, the owner seemed to be indifferent to this!Also the common areas are not cleaned and you don't feel like you want to stay. The swimming pool is just like the rest, is not maintained. The breakfast was ok but the bar on the beach looks sad and desert. All the bed on the beach are really dirty. That's why there is nobody in there! Don't stop in this place, and for the same budget you will find really much better!"
"Lombok","7SEAS Cottages","3","ritzcan","
Mataram
","It's OK","I was there for one night only, located nearby the harbor and restaurant. The hotel just in front of the beach so we could swim on the great location, well Gili Air has a great location for snorkeling on most of its side. Room was OK, well I was on dorm room so it's Ok."
"Lombok","7SEAS Cottages","3","Roelvdk","
Amsterdam, The Netherlands
","Basic dorms","Stayed for free in the dorm as part of the diving course I took. The diving centre is great with lots of people, many of whom stay in the dorm. The facilities are fine. Good matrasses and fan, communal sinks, showers and toilets. What you would expect"
"Lombok","7SEAS Cottages","3","ERayLeary","
","Average backpacker room.","We stayed in one of the backpacker rooms for 3 nights, the bed linen was clean and the bed was pretty comfy. Check in and out were quick and the staff were helpful and polite. The room itself was okay, the walls were that woven bamboo stuff which gave a pretty old look to it. The room sleeps four people (a large bunk bed and a doublemezzanine but we were only a two so we had a good amount of space. It's also really good value at only 200,000 rupiah a night. The salt water showers aren't as bad as people make out. It's not like sea water or anything, it's just slightly salted and you don't come out feeling salty at all. The shared bathroom was okay, could be cleaned a bit better in the corners but there were plenty of showers and toilets for everyone. The pool at 7seas is very small and seems to be used for the divers as well which could be awkward. It's also at the front of the complex so it's not private at all. I'm pretty sure this was the only pool. We didn't experience any terrible problems with mosquitoes either unlike some of the other reviewers. My main complaint and also some constructive criticism is that they seriously need to do some dusting! I mean come on! It's not hard to whack a duster around the beams of the room is it?! I think because it's just a basic room they leave it but it's a serious cleanliness issue for this place. I would stay here again if I wanted to do Gili Air on the cheap but I think I'd insist on some dusting being done! :)"
"Lombok","7SEAS Cottages","3","suuzyn","
vietnam
","didnt spend much time in the room as hot but amazing property","stayed in the dorm rooms which was cheap and good location.we are a couple and they had a double messine for us. room was very hot so spent most of the time by the pool or out snorkeling.staff were friendly and the wifi worked only in common areas- you had to log in every 5 minutes with random codes so that was slightly frustrating.located down the end of the island where everything is happening bars restaurants etcpirce of the place bessssst accommodation with a pool!!!"
"Lombok","7SEAS Cottages","3","Raymond D","
Malden, The Netherlands
","An experience we won't forget.","After the first day it started to rain (which happens in the raining season) and then it started to rain in the room too and we didn't like that so we asked for and got another room. It started raining in that room too however so we asked for another room again.Given choice then to be split up wasn't accepted by us and we asked for an upgrade for the inconvenience and got it ☺.The (cold salt water) showers in the hostel are reasonably clean as are the toilets. The place for brushing your teeth however wasn't. The many leftovers from other guests were there a lot and all kinds of insects too.The rooms in the hostel are what you can expect for 200k for the whole room in low season on such an island, but still noisy and it's not a very handy layout to put the double bed at 2 metres height with steep stairs to reach it (hot air goes up you know?).There are a LOT of mosquitoes but no net or other meanings against them are provided.When you ask for extra towels to use on the beach you pay a small deposit for them.People in the hostel were really service oriented ☺.The food and drinks in the restaurant are over prized and you can easily eat for half the money or even less than you would spend there so we didn't eat there but in the zipp bar (nice food) and Santay (great food). Also service in the restaurant is not the same level as the hostel and that's a pity."
"Lombok","7SEAS Cottages","3","Yuniar W","
Yogyakarta, Indonesia
","Cheap room and average quality","I stay for one night in Gili Air this November. I chose to stay in Backpacker room which allow me pay even less than 100K rupiahs, but i need to share room with 3 other people. But so lucky there is no one come and i have the entire room for me. Backpacker room is nice and comfort, safety box available, even we share others we can keep our belonging safe. I can say the room is okay instead of we didnt have any net and there is a lot mosquito. The surprising part is that the shower was salt water which is really bad, but it was just cheap hostel in small island which hard to get fresh water. That was so inconvenience."
"Lombok","7SEAS Cottages","3","SuzeDXB","
Dubai, United Arab Emirates
","Nice cottage but too many mozzies!","The cottages are lovely and located across from a beach that has STUNNING snorkelling. I know there are mozzies in this part of the world, however these cottages were not equipped for them. There was no mosquito net, the staff left the door open to the outdoor bathroom after cleaning the room and there was no way to get rid of them. Despite putting on insect repellent, we got eaten alive.The other issue was the internet, where we could barely get access, 2 bars when we were lucky.The great thing about the stay was the outdoor bathroom and the location. We saw a turtle when snorkelling on the reef opposite the hotel."
"Lombok","7SEAS Cottages","3","C_Clarke409","
Perth, Australia
","Good basic Gilli accommodation","Good basic clean room with warm salt water shower, good central location, breakfast was OK, wifi was OK. Good value about $50 AUD for a room through Agoda but I don't think it's really necessary to book in advance in Gili Air, seemed to be lots of places with rooms available in October 2013"
