"city_name","hotel_name","hotel_star","review_reviewername","review_reviewerloc","review_quote","review_text"
"Bali","Viceroy Bali","5","awanderlustsoul","
Brisbane, Australia
","I never wanted to leave","Unparalleled beauty and luxury.Family owned and operated. Anthony who runs the property is Australian and welcomed us warmly, he is very knowledgeable of the area and was fabulous to listen to. They offer a complimentary driver to take you to any local restaurants, shopping and attractions. The staff and service cannot be faulted and we were immersed in such a peaceful and private surroundings.They also source foods, products and materials locally which gains huge points in my books.There is a Villa to suit everyone. Highly recommended and I will be returning.I recommend the Viceroy to all friends and family alike!"
"Bali","Viceroy Bali","5","allyphant","
Singapore, Singapore
","Beautiful Hotel, Excellent Service","My husband and 2 year old stayed at the Viceroy Bali one weekend in mid March. It was a most delightful and comfortable stay and would definitely recommend it to family and friends. We particularly liked that the hotel was so close to Ubud and in our opinion, the free private car shuttle service to the Ubud town was the most value added service offered. It saves you the trouble of having to look for your own transport or haggle with the town taxi drivers. It was safe, convenient and reliable. For a little more (USD 5 each way), the private car would also take you to the Ubud branch of Naughty Nuri's (which is a little outside the Ubud main town).The 3 of us also took the half day tour (approx 4 hrs) offered by the hotel. It covers the rice fields in Tagalalang, the Holy Spring Temple, a coffee plantation (with coffee/tea/cocoa tasting) and lunch with views of a still active volcano, Our guide for the day was the hotel's own staff member, Margi. Margi was an awesome tourguide, knowledgeable in many aspects of his hometown. From education, agriculture, culture, religion and even the legality or illegality of cock fighting in Bali - we had an extremely good time. Margi was also excellent with our 2 year old. He got her fish food to feed the fish in the temple and held a grasshopper in his hand to let her have a closer look at the insect. Definitely a big thumbs up to Margi for being such a wonderful driver and guide.The hotel itself is peaceful and serene. We stayed in a Deluxe Terrace Villa and the rooms are big, bright and clean. The bed was comfortable and the toilet/bathroom, luxurious. The villa pool was of a good size and very clean (but just be careful if you have kids because it is 1.45m deep). Breakfast in the hotel was also good.Overall, it was an excellent weekend ;)"
"Bali","Viceroy Bali","5","worldcolour","
Bendigo, Australia
","Stunning luxury","Beautiful place I have stayed at many luxurious hotels in Ubud and this one is amazing The food is impeccable Small fancy unique food Great for foodies! And wine lovers they have over 160 wines to choose from They have a private helicopter also if you would like to be picked up from airport they also do day tours in the heliPrices started from $1800USD The room Super spacious Huge super king bed very luxurious Outside bathroom with plunge pool Really stunning place"
"Bali","Viceroy Bali","5","Lu2006","
Irvine, California, USA
","Perfection - Dream Honeymoon Spot","My husband booked this hotel for our honeymoon. He specifically asked for a room that had a terrance private pool. The room, pool and view took our breath away. The pictures on this site doesn't do it justice. The service was top notch. They even will drive you for free to town and pick you up. Breakfast was fantastic though dinner left us wanting more. The only negative I would have is that there was no walkway up to the club house / reception and it was a up hill climb. However, you can call the reception desk and they would come pick you up in their fancy golf cart,...so I really can't compliant about that. All in all, I would really recommend staying here for the quality of the hotel and service."
"Bali","Viceroy Bali","5","Maria E","
Dublin, Ireland
","Idyllic Hotel, felt like a piece of Paradise on Earth","We stayed in the Viceroy Hotel in Ubud for three blissful nights at the end of our 10 day vacation in Bali. From the moment we arrived in the Viceroy we were blown away by the breathtaking scenery surrounding us. The infinity pool/bar & restaurant area, all overlook a forrest and if you look closely enough, you can see the monkeys swinging from the tress in the distance.Our Villa with own infinity pool was superb and we could have easily spent the three days cocooned in this little piece of paradise without going outside the hotel once. The staff were courteous and super helpful, even allowing us a late check out at 3.30 on the last day. The breakfast menu was one of the best I've ever seen and the options were endless. I can't think of anything to fault with this hotel.Maria(Ireland)"
"Bali","Viceroy Bali","5","Sindy M","
Johannesburg, Gauteng, South Africa
","Posts William","What a wonderful relaxing holiday. Thank you Otto and Margaret and amazing Staff. Thank you Nick for the most delicious meals. Thank you Gama for the historical and scenic visits. Unsurpassable the Spa too for the hours imbetween. All too wonderful to describe xx"
"Bali","Viceroy Bali","5","barry w","
Bunbury, Australia
","Privacy and Contentment","This is a small hotel with 5 star written all over it. The privacy of the villas is second to none, magnificent villas with personal pools and a huge wow factor. It has only 25 villas and is managed day by day by the people who own it. They have their own great stories and during the period of our stay all made personal contact with us and responded to our whims. The restaurant is first class and run with extreme efficiency and an excellent Belgium chef. He is interested in all the different nationalities that stay there, so he comes out of the kitchen and talks to the patrons to find out what foods they like and if it isn't on the menu he will go out of his way to make it happen.The staff have been given the ability to let their own personalities shine through, so they are not only very good at their jobs, but they are happy and love a good joke. Most of them started work here 12 years ago when the resort opened and they tell us that they will never leave, that blends into a happy workplace for them, which they pass onto the patrons in spades.We did all the tourist things that one does in Ubud, which includes the ridge top walk, rice paddy hike, the streets of Ubud, day and night and enjoyed them all.The volcano is highly visible from the resort and early morning photos of it are spectacular from the entrance of the resort.4 days before we left I found a hidden treasure curtesy of an American ladybwho has lived in Ubud since the 70's. We had taken a small hike on the track that goes past the resort, it consits of all rice paddies, she told me that at the end of the track to take a right turn onto a concrete path that the locals built to get into some other paddies. So I did, man it opened up to beautiful terraced rice paddies that no tourists go to, the volcano is its backdrop and because there is no power there,mothers are no poles or power wires. The walk is easy and spectacular, because the concrete is new it is level, so when you walk, you do not have to look down to check for trip hazards, therefore the walker enjoys the fields and the spectacular view of the volcano. The path winds its wat through the middle of the paddies and friendly farmers greet you with a smile and a wave. Half way around i found a small Koi fish farm, which is covered in water lilies. Towards the end of the track, the walker comes across rubber trees and banana trees , which in between the locals have planted their own vegetable crops, even a couple of cows. At the return part of the track is a river, which is controlled by small locks and the locals bath there and wash their clothes.The track is a hidden gem , that the resort staff can show you where to go. Do the walk early morning while it is cool and the light is perfect for photos.Just came back from massage at the spa, great way to finish the holiday, thank you Margaret , Otto, Amanda and Anthony for a great stay."
"Bali","Viceroy Bali","5","Catalin82trip","
Bucharest, Romania
","Absolute wonderful","The next moment you get off the car and pass into the reception witch is very cosy and you are welcomed with huge smiles and pleasant staff. The ride from the reception to you ur villa is in a golf club car and it's make you fell very special. This is not a hotel or a resort. you fell like you are at home in your own story village.The villa are gorgeous, huge, all is like new inside and good smelling. The bed it's not huge it's extra huge :) the private pool are awesome ( may talk to the staff to make them a lilt bit warmer if the water its cold) .Walking fro the villa to the restaurant or spa or main infinity pool it's relaxing and very enjoying, you find a happy couple or a smiling staff member all the way :).The spa and massages are perfect.The restaurant it's one of the best with European dish and local Indonesian infusion. served a la carte the food it's absolutely delicious . You might have luck to be part of a show in a Balines traditional dance or piano classics. 5 * are not enough to classified this part of heaven. you look forward to come again and recommend all to book at least night there because it's like one in life time experiences."
"Bali","Viceroy Bali","5","fyoung1","
Bingley, United Kingdom
","Luxury rooms with stunning views","The viceroy is stunning, it's ideal for honeymoons and we loved our stay here as part of our honeymoon - it was the most expensive hotel by far but (just about) worth splashing out! The huge rooms were so luxurious and well designed, set on a gorge with amazing private infinity pools that look out to forest where we watched monkeys swing from tree to tree - amazing! Our room, terrace and pool felt private and secluded.On the bad side, the restaurant serves pretentious overpriced food and the service was not 5 star, friendly but didn't compare to the Elysian in Bali which was a fraction of the price of the Viceroy. Two tiny examples being that we ordered room service and one item had been forgotten and on the last day we had to ring twice to remind them we needed a buggy to get us and our suitcases as we were checking out - when you pay this much you do expect perfection - service wise.The location is quiet and tranquil and they offer private shuttles to and from lovely Ubud town."
"Bali","Viceroy Bali","5","Saskiadubois","
","Complete and utter perfection","I had initially booked for the week earlier but due to our daughter falling ill we had to change our booking. I was nervous about approaching the Viceroy about this as I knew how inconvenient it was.I received such compassion from the Staff who suggested other dates we could visit and a swift change was made. Absolutely no problem- we were very grateful and couldn't believe how easy the process was.When we arrived we were greeted with a fabulous surprise of an upgrade! We honestly couldn't believe it. The golf cart arrived and drove us to heaven - Villa 15.The view- spectacular & the ambience serene.Every detail was thought of, from the phone charger, the latest tv & stereo. The layout of the villa and amenities were fabulous.We were blown away by the total luxury and the service we received for our short stay honeymoon.We would thoroughly recommend the Viceroy in a heartbeat. We feel so lucky to have experienced this for one day! Anyone who has rated this anything less than a 5 could not have stayed at the Viceroy.We will return."
"Bali","Viceroy Bali","5","bsameh","
Dubai, United Arab Emirates
","Great luxury hotel","Very high standard, great stuff, delicious food...& wonderful room with excellent swimming poolI was staying in Villa 10, very recommended. It's expensive but totally worth it.Be careful the bed's mattress is very comfortable and it would be so difficult to wake up and leave the bed"
"Bali","Viceroy Bali","5","Edelweis2011","
Zurich, Switzerland
","Bucket list place","Had pleasure to stay in Viceroy for 3 nights in December. The place is incredibly beautiful to every extent of the word. It certainly deserves a UNESCO designation of World Heritage site :-) The room/villa was very spacious, tastefully decorated in colonial style that contributes to the special atmosphere. Gorgeous infinity pool, over-viewing the jungles, with direct ""access"" to the bar, so that drink and dive might be an option here. Level of service, quality of food, attention to the guests and to details - all of that is of the highest standard. Can you compare Viceroy to other resorts? Hardly, it's simply unique."
"Bali","Viceroy Bali","5","Hope A","
Terrigal, Australia
","Perfect Ubud accommodation","After staying in a few different places in Bali, a couple of days in Ubud was perfect! The viceroy in particular was a perfect spot, close to the main area with restaurants and free shuttle. The staff here are wonderful and you can really tell they are happy and looked after. Smiles and wonderful service along with a beautiful backdrop and sleek beautiful villas. Thank you for having me !"
"Bali","Viceroy Bali","5","Geoff L","
New York City, New York
","Luxury. Perfection.","From the moment we arrived at the airport and were greeted by the driver from the hotel, every second related to our stay at The Viceroy was perfect and met the highest expectations one could ever have of a hotel and then some. The service is beyond compare. The food was amazing - whether breakfast, lunch or dinner, it was all impeccably presented and served, and tasted divine, The rooms/villas are among the best you could ever stay in from size, style, comfort, arrangement, quality and cleanliness perspectives. Truly the perfect spot for a romantic getaway. If you're thinking of staying anywhere in Ubud, or in Bali in general, just book The Viceroy - you absolutely will not regret it. Thank you to every staff member who looked after us on our recent stay."
"Bali","Viceroy Bali","5","WCM15 ","
","Amazing location and stay","It was the best room we ever stayed in, and had the most amazing food and service.We had terrace villa 2 the view was wonderful and the pool inside the room and the whole setup of the room is just perfect for a relaxing vacationI advise all honeymoons to stay at this hotel great family management and great hospitality Thanks"
"Bali","Viceroy Bali","5","denise H","
Toronto, Canada
","Perfection Agreed! Highest recommendation!","I can honestly say the best 3 days of our life! Agree with the previous reviewer!Simply stunning views and location! Best spa experience - try the couples Balinese massage and the hair cream massage while looking out on the sublime view and enjoying the gentle breeze!Food is divine! Absolutely try the degustation menus.Our Deluxe terrace villa - well you could never leave! Gorgeous bale with plunge pool, you'll want to make a Beyoncé video in the bathroom!!! Best sleep ever after a 21 hour plane ride.But the true heart of this resort is the staff!!!! Five star all the way! Beautiful, kind, pampering from beginning to end!While struggling to learn Balinese for our next stop in the heart of Ubud, Bangli took it upon himself to write out some simple phrases that I can use in town!! But each staff member in their own way made our stay so special - it was our 20th anniversary and we could not have chosen a more romantic or better place! Highly recommend!!!"
"Bali","Viceroy Bali","5","Nome W","
Melbourne
","Perfection, no other word ","You will never want to leave! The best resort in Asia. Service professional & attentive. Food is totally amazing, the best you will get. You don't need to leave the resort, everything you need or want is available... From the minute you arrive, nothing is missing, from the personalised letter, to chocolates on evening pillow, ice in the rooms for that cheeky arvo beverage including rose petals in the bath tub. Romantic, relaxed, quiet, picturesque, luxurious sheer perfection! Owner on site to oversee all & you can feel the staff enjoy their jobs. We will be back."
"Bali","Viceroy Bali","5","Alex041013","
London, United Kingdom
","Photos don't do it justice!","The Viceroy Bali is absolutely breathtaking. The venue itself is stunning and certainly deserves it's #1 spot for most irresistible pool in Bali.Cocktails at the pool bar during sunset was a definite high point for us on our holiday! Food at The Viceroy Bali was exceptional. The produce is top quality, the menu quite extensive and you can tell great care has been taken with each and every dish presented. Service was as to be expected in such a hotel - brillant. Waiters were very attentive and knowledgeable.If you find yourself in Ubud whilest in Bali I recommend a stop at The Viceroy - even if it is just for drinks and dinner!"
"Bali","Viceroy Bali","5","POPs13","
Sydney, Australia
","Smaller scale 5 star with drop dead views","We enjoyed a 2 night stay at the Viceroy after 4 nights at Four Seasons Sayan and were not disappointed. Situated on the opposite side of Ubud to the Four Seasons, it allowed us to see another set of villages, streets and experiences of Ubud so it was a good combination when in Ubud for a week. While both resorts are above river gorges, the Viceroy is higher up, making for more expansive views, particularly at sunset. We were offered a low season reduced price package including daily breakfast, a complimentary couples hour long massage at their Lembah spa, free use of the spa jacuzzi and gym, and had our room grade upgraded on arrival. Complimentary wifi throughout the resort and a flexible daily shuttle service to Ubud through to 11 in the evening are also advantages ( the 4 seasons resort shuttle has 5 fixed time services on its shuttle and ceases at 5 pm, meaning if dining in Ubud, have to book a local taxi or pay additionally for the hotel car to pick up or drop off). The Cascades restaurant provided a beautiful dinner one night and speedy room service the second. We were also able to negotiate a very late check out on our departure day, till 6 pm, as our flight home did not leave until 1 am ( for an additional fee, but less than half of what a full day rate would be). The only potential negatives we experienced, and these were very minor, was there are a lot of mosquitoes in January, despite the resort spraying/ fogging while we were there; and a personal impression that the decor of the resort is perhaps a little more generic international than the more dramatic stone and wood of the 4 seasons. All in all we would recommend the Viceroy to higher end travellers who prefer the intimacy of a smaller but beautifully positioned resort. And we'd love to use the heliport next time!"
"Bali","Viceroy Bali","5","Please01","
","Best view in Bali","we have just stayed the the Viceroy for a week on honeymoon, wow what a hotel very intimate and the view from anywhere in the hotel is to die for. we stayed in the 2 bedroom Viceroy Villa if you can stay in this villa you have direct views of the tree tops. the staff at the hotel were fantastic, the owner came and said hello to all the guests. this is a very special place we will be back for sure.Best room is the Viceroy Villa"
"Bali","Viceroy Bali","5","koolcazz","
Hampshire
","FABULOUS!","We decided to stay here for my husbands 60th birthday. We were picked up at the airport by Chess with a warm welcome. First impressions were better than the brochure and that was pretty amazing! All the staff were so friendly. The rooms were HUGE! Agung in the restaurant was a real tonic, he made us laugh everytime we went there. The food was delicious and the spa was soooo good. The other guests we met there were all as happy as we were. We met Otto one of the owners and he was very friendly. So pleased we went. Would like to say a big THANK YOU to everyone there:)"
"Bali","Viceroy Bali","5","Lisajames1982","
","Worth the extra money!!!! 5 star!!!!","From the moment we got to Viceroy we knew it would be the Bali we had been looking for. The staff make you feel like royalty from beggining to end and every step along the way.We stayed in there cheapest room the garden villa. Cheap is the wrong word to use because it was anything but. Amazing decor and ambience. Our own outdoor bathroom the size of most one bedroom apartments. Our own pool and the SUPER KING BED! !!!! If anyone has anthing bad to say about this place then they are impossible to please. The edgeless pool looking over the valley is a memory that will be edged into my brain forever. A must see for everyone in theor lifetime if travelling to UBUD!!! Do yourself a favour and spend a little more i promise you wont be disappointed.They also helped make our 5 year anniversary one to remember."
"Bali","Viceroy Bali","5","Carlos C","
Brisbane, Australia
","Best 5 star hotel I have experienced","Every aspect exceptional. Boutique, only 25 private villas. Amazing layout of villa, views, qualify of facilities, staff exceptional. Breakfast amazing, Cascades restaurant superb. Central location 10-15 minutes from centre of Ubud. Value for money. I will be back for sure!"
"Bali","Viceroy Bali","5","Mark C","
Edinburgh, United Kingdom
","Honeymoon Heaven","I'll keep this short, by far and away the best hotel we've ever stayed in. Trumps all other hotels for me and I've been fortunate to stay in some of the worlds best. Staff amazing, knew exactly when to offer help and when to leave you alone.Great driver service and Chess is a lovely guy for tours. Def go here!"
"Bali","Viceroy Bali","5","Tim S","
Sydney, Australia
","Ultimate Luxury","Without a doubt the best accommodation i have ever stayed in. The entire property is stunning.Was the perfect romantic getaway. Also adding to the experience was the friendly team of staff. So helpful and accommodating of any request! Day Spa is also amazing!!"
"Bali","Viceroy Bali","5","yanzen","
","Private villa","Pickup service is very good, the car have been standby an hour before our check out time.Check-in was fast and we were escorted to our villa with buggy (golf car). They also provided the buggy to go from the villa to the lobby vice versa. It was so helpful coz of the steep terrain.When our friends came by, they also have no problem to come to our villa.The hotel is neat and have magnificent view. The hotel also provided a free gym, library and dvd rental.Our villa is spacious especially just for a couple and very private.Breakfast menu is great and taste good.The staff is try their best to make evrything perfect.Love this place."
"Bali","Viceroy Bali","5","Angie N","
Sydney, Australia
","Honeymooners Heaven","This hotel is truly magnificent. We were impressed from start to end by the not only the beauty of this hotel but the service.Our room number 10 was to die for with magical views over Ubud mountains. It was a massive room, really well laid out and well planned. It was so hard to leave today we just wanted to stay!The staff are devine and really attentive. The free shuttle to Ubud centre is really great as well as the included breakfast :) The chef is amazing! Best view you will get at a restaurantThis hotel however would not be well suited to older people as there are alot of steps and the hill is steep to get to and from your room. They do however offer a car to your door so you can always call concierge.We will be back."
"Bali","Viceroy Bali","5","Maisie T","
Hong Kong, China
","Great stay!","My wife and I recently traveled to Bali to celebrate our 2 year anniversary. We had an excellent experience at the Viceroy Bali. The property is simply amazing! The Deluxe Terrace Villa is spectacular and offers luxury, privacy, and amazing views. The service was first class and there was always great emphasis on the details.Both my wife and I can't express the feeling even better than a word ""Best of the best place to stay""Can't recommend it highly enough."
"Bali","Viceroy Bali","5","Tracy T","
Newport Beach, California
","Haven on earth . A blessing for any guest to be lucky enough to check in.","I can't stop feeling like I'm blessed to find this place. Jiro the hotel manager & the owner Otto are amazing host. This is a world class hotel that gives you the individual attention . You will not regret your decision to stay here. The place is so amazingly beautiful . The villa is out of this world . It's like living in a Tarzan hut with all the modern top amenities. You have the best of both world. Super clean. Ultra luxurious . 1st class all the way. Your champagne kisses and caviar dreams starts when you check in here . The food is wonderful . The honeymoon here is better them I have ever imagine. The staff #1 priority is to make you happy .. They will not stop until you are smiling . Hope to see you again one day dear friend . - love always Villa 5 . Tracy & Thai"
"Bali","Viceroy Bali","5","amber m","
","Amazing service and views!","We stayed at the Viceroy during our honeymoon which we booked on Jetsetter.com. When we arrived they had upgraded our room to a deluxe villa and surprised us with a lovely chocolate mousse honeymoon cake. The room, service and entire experience was outstanding. We have recommended this hotel to all of our friends and family."
"Bali","Viceroy Bali","5","homenistantasi","
Johannesburg, South Africa
","Very good not outstanding","I must say that our review for Viceroy is quite mixed as our experience was indeed very good but our expectations were a bit different based on what we had read on trip advisor reviews which made us book this hotel as part of our honeymoon in Bali. Also our review is bit biased as well based on the fact that our first days in Bali was at the Four Seasons in Jimbaran which was out of this world experience and of course we compared one to other( equal cost experience as Viceroy)Things we liked in Viceroy:Overall hotel location which has beautiful jungle view.The room view as well, with the nice room pool and pagoda which also serves as great spot for postcard style pictures.Service was very good in regards to people being very willing and friendly.The transfer to Ubud which was really a great benefit.Things they were just good:Food/ breakfast was good but did not blew our mind away.Service was good, had its great moments but having been to Four Seasons before you could feel the difference between the small hotel training and the experience of very well trained staff that could almost read your mind and had the answer for all questions.Things we did not like:The fact that the actual rooms which are called villas according to our view are not exactly villas but suites. Villa for us is an independent building and this was not the case as our room was co joined to another room and we could actually every night hear our passionate neighbors:) therefore the outside part of room with pool and pagoda is basically a huge balcony and not a villa garden.For us however the biggest disappointment was the decoration/style of room/suite which is very simple, modern and does not have an atmosphere especially if you are on honeymoon. It reminds of being in a lux suite of a city Hilton/Intercontinental and definitely has no Bali touch apart from some vintage Bali pictures on the wall. Detail ...but even the lights ( at least most of them) in and out of the room switch on and off in groups therefore you cannot create a romantic atmosphere at night in the huge bathroom area or at the pool. Ok...call me a perfectionist but having a beautiful petal bath made but lovely staff...with all the bathroom lights full on bit ruins it..( suggestion add some candles/sticks in the bathroom area)Nevertheless, we gave four stars because it is a beautiful hotel and worth visiting ( maybe for a little less cost) but If I would go back to Ubud I would give it a try with a different five star hotel of the area. "
"Bali","Viceroy Bali","5","Julie S","
Hobart, Australia
","Perfection","Viceroy Ubud exceeded all our expectations. It's better than the best pics on their website, honestly. We agree with all the recent glowing reviews. Our Deluxe villa was at the bottom of the property, with literally breathtaking views of the private infinity pool, steep valley and lush tropical forest. The room was beautifully fitted out, and oozed quality... opulence without pretence. The service, facilities, food, cocktails and entertainment were all exceptional. The staff were skilled, professional, helpful and very friendly. Viceroy Ubud has redefined my idea of 'luxurious paradise'. Just book!"
"Bali","Viceroy Bali","5","vinz_ub","
","Honeymooners Paradise","The 5D/4N spent in the Terrace Villa of Viceroy Bali was undoubtedly the best any honeymooner could ask for. Be it the uber-luxurious villa with private pool, or be the breathtaking valley view from the balcony, or the cozy breakfast in bed options.After all this if you do manage to come outdoors, there's always the local sight-seeing in Ubud nearby with street shopping options and traditional Balinese dance shows every night. However, other attractions in Bali - the water activities/temples/beaches are a good distance away from the hotel."
"Bali","Viceroy Bali","5","Hilary B","
Mandurah, Western Australia, Australia
","best side of Bali","Exquisit food. Absolute privacy. Did you know the water in Ubud is spring and much better than Kuta/Seminyak? Which is just another reason why we prefer Ubud. The Viceroy is close to Ubud but far enough away to avoid bad smell and noise. Cocktails by the main pool or skinny dip in your own infinity (delux terrace). And the heavenly menu...best in Ubud, probably bali, maybe even Indonesia."
"Bali","Viceroy Bali","5","vinatraveler","
Singapore, Singapore
","Paradise, one of the Luxury Resorts that you've always wanted to come back","I think of all the places that I visited and traveled last year 2013, Viceroy Bali totally Top my list (Deluxe Terrace Villa where I've last stayed) and this year 2014, I made a point to come back once again to this beautiful & amazing hotel.It was two weeks ago, when I visited Viceroy Bali and stayed for 3 days & 2 nights in two different Villas (Garden and Terrace). Viceroy Bali is located 5 mins. from the centre of Ubud and 50 mins. from the airport. On our first night, we stayed in ""Garden Villa"", which has a modern and unique design concept with a vast bedroom and sitting room opening onto an open garden bedroom which blends with an indoor swimming pool and lush tropical garden with a day bed. And on our second night, we stayed in ""Terrace Villa"", a more expensive villa than Garden villa, that feature a ""Bale"" pavilion perched dramatically over the private swimming pool with wonderful views over the RIver George, the vast bedroom and sitting room opens a designer bathroom. And, the view from this villa is amazing!!!Their breakfast menu in Cascade Restaurant is Fantastic, and a lot of great choices. During our dinner, we also tried their ""Indonesia Degustation"" Menu, a six-course local Indonesian cuisines, which I'm sooo highly recommends. And, our highlight of our stay is their ""Cleopatra SPA Treatment"" at Lembah Spa, which after their Spa treatment, I feel rejuvenated and relaxed. A 2.5 hours body treatment & pampering, from Body Exfoliation Scrub, 50 mins. Balinese Massage, Pedicure or Facial, to Floral Bathe. You can also use their facilities Hot Therapeutic Jacuzzi and Sauna.We also visited the ""Monkey Forest"" (one of the main attractions in Bali), which is only 10-15 mins. drive from Viceroy Bali and, Viceroy Bali offers a FREE car transportation to and from Ubud Centre, which is totally convenient for the guests. After 3 days & 2 nights staying in Viceroy Bali and second time being here, this luxury resort still WOWed me. No wonder, Viceroy Bali recently won 3 Recognised Unique Excellence Awards ""Asia's Best Boutique Hotel"", ""World's Best Honeymoon Boutique Hotel"" and ""Asia's Best Honeymoon Boutique Hotel"" by 2014 Boutique Hotel Awards (Knew and Read it on their Reception Wall).As a Traveler, who have stayed in too many luxury resorts/hotels. Indeed, Viceroy Bali, is one of the Luxury Resorts that you've always wanted to come back and I'm soooo highly recommending this hotel especially for all the Newly weds or Honeymooners!!! And, for all the people who want to fully relax and wanted to visit UBUD for the very first time, this hotel is a must-visit for you,Note: To know more about my stay here, read my BLOG.http://olympusgirlinsg.blogspot.sg/2014/12/viceroy-bali-one-of-luxury-resorts.html"
"Bali","Viceroy Bali","5","SawyerBC","
London, United Kingdom
","A peaceful paradise in an island of beautiful people","Me daughter and I came to Bali because I had been here 45years ago! I knew it would be a beautiful holiday and things would have changed over the years, but what hasn't changed are the people and the landscape. We chose TheViceroy to stay for 10 nights and had the most wonderful time. We stayed in a deluxe villa ( an upgrade) and had our own paradise. Monkeys came to visit us, so did little birds and cute geckos. The view of the thatched rooves and green jungly valley were amazing! The food was out of this world as was the amazingly friendly staff in the restaurant ( special mention Agung, Edi and many others) - we've never laughed so much! We all cried when we said goodbye- we will never forget The Viceroy, Otto,Anthony and all the staff - thank you for welcoming us in to your ""family""!"
"Bali","Viceroy Bali","5","ChokshiA","
Florida
","Wonderful Stay","My wife and I recently traveled to Bali to celebrate our 5 year anniversary. We had an excellent experience at the Viceroy Bali. The property is simply amazing! The Deluxe Terrace Villa is spectacular and offers luxury, privacy, and amazing views. The service was first class and there was always great emphasis on the details. The restaurant was also very good and served delicious meals with classic Balinese entertainment. Getting around was extremely easy with the Viceroy driver services. Lastly, the owners strive to delight there guest...the family is wonderful! I highly recommend the Viceroy Bali, it will exceed any expectations."
"Bali","Viceroy Bali","5","Jyotikaaa","
Dubai, United Arab Emirates
","Amazing Property...Loved it!!","Beautiful Location, beautiful view from the cottage, a Private pool under the sky....tastefully designed cottage, awesome music system...what else can you ask for...the property is excellent for honeymooners and couples looking for some private time together....Traveled in January 2013"
"Bali","Viceroy Bali","5","Natalie B","
","best in Bali","All aspects of Viceroy Bali are beyond expectations. From the moment we arrived, our experience at Viceroy was outstanding... staff is courteous and thoughtful, setting is eden with beautiful landscaping - flowers and sculptures throughout, service and food in restaurant was very fine and accommodations were not only comfortable, but elegant. Viceroy is an beautiful small resort gem where thoughtful planning and management are evident in details and overall results. Wish we could have stayed longer and hope to go back someday."
"Bali","Viceroy Bali","5","Thebudgetbeauty","
Perth, Australia
","Perfect honeymoon ","We stayed here for 5 nights for our honeymoon. We absolutely loved the place. It's a much smaller place compared to other hotels/villa but we like it. The staffs remember your name & room number, makes you feel special.The room in the terrace pool villa is spacious! The pool was beautiful overlooking the valley.The breakfast in the only restaurant at the hotel is amazing!! You pretty much order what you want and how many dishes you want!! Huge selection too. The restaurant serves the best room service- pretty much food from the restaurant which you have in your room.The hotel also offers free shuttle to Ubud centre. Airport pickup or drop offs are $50(U.S.) one way.All in all, we had a great honeymoon. Thanks for the honeymoon cake & flower bath which was a nice surprise!"
"Bali","Viceroy Bali","5","Cordelia P","
Sydney, Australia
","beautiful private villa","absolutely beautiful property and the garden villa we stayed in was so majestic and wonderful. public areas and restaurant were wonderful as well. highly recommended, would definitely stay here again."
"Bali","Viceroy Bali","5","cowardjai","
Hong Kong, China
","Perfect if you love boutique","I can see why fellow travellers rave about Viceroy. The staff were the star of this place. Nothing was too much to ask for and we were just well taken care of. The room itself was also very impressive. High ceiling which was adored. I can only tell you how grateful I am that the pool was heated - it means you can jump in during any time of the day, not having to worry about the temperature. Some things I'd like to address though. First it's about the pillows. We tried asking for firmer pillows as we found the ones in the room being too soft, and we were a bit disappointed that the hotel didn't have any other pillow types. I wouldn't need an extensive pillow menu but it would be nice if I could have other choices. The other would be the television. Its size would be perfectly fine if you sat on the sofa in the living area; but if you want to sit in bed and catch a movie the television is really a bit too small. Lastly, the villas are close to each other and you are basically connected to the villa next door. Which can be a problem when your fellow traveller is slightly less considerate and decided to start turning up the wifi system at 7am in the morning. I am absolutely grateful that the staff helped us deal with the issue in a swift manner but I must admit I was expecting a bit more privacy between villas.There is only one restaurant in the hotel and the spa menu is a bit restricted, but food was of very high quality and treatments at Lembah Spa were very relaxing. Having a free shuttle to Ubud from 7am to 11pm gave us the flexibility to find places to eat outside.I loved my stay at Viceroy very much, but I must admit I was caught slightly off-guard by Ubud itself - coming from a stay in Seminyak I was expecting Ubud to be much quaint and people-free compared to the nightlife town; however, I was overwhelmed by how many tourists there are in Ubud particularly Asians."
"Bali","Viceroy Bali","5","8LavaLaguna8","
Denpasar, Indonesia
","Impressively beautiful!","One of the best hotels in Ubud! Fresh, stylish! the bar is with the best view... just perfect for a romantic evening!Villas are stunning.... never saw such a splash of luxury before!The hotel has a great collection of DVD and books!Breakfast is also a simple indulgence... This hotel 100% for honeymooners! Sweet escape"
